	Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20
HIT 3722	43.1716736899801	39.6359716824962	68.2656351790286	45.8190022397295	49.6082571166029	42.988406731373	44.6718542376934	52.1581307397771	63.0671393275176	66.0931796104707	83.0749344078779	85.2009522930132	39.4849950930016	36.351370530188	45.4987046431466	47.1986970745876	71.261025989033	72.5891333826166	40.1550571806874	69.6583186553875
HIT 3723	42.9886484134087	36.0658420203685	57.327210036549	42.7336612331743	46.4011349213564	40.3105412698043	36.4417298328655	36.0918638842351	49.0782055133016	76.0451080282779	55.2280058334696	47.5739784371631	36.171057970699	36.0675820264072	46.5663727506092	43.3231572433419	72.704778999422	48.7761599310172	41.5272399343474	66.2626374466874
HIT 3727	1685.53649555195	1789.70186449676	15173.166387285	2714.40247376123	1162.57204848131	53.465504801174	6797.05086408923	4462.23447525276	1187.51538391338	247.798211366691	2390.23658360543	1096.69261343157	41.70199642487	37.1377049300154	43.7615201248553	59.1588263154053	1316.83259178861	1168.27183092713	541.432324583794	306.342428833518
HIT 3728	3233.13772785427	2381.47248268154	20994.2475203853	3489.53616018675	1886.08151193729	52.6632432106687	7615.249751543	5382.20082989855	1223.88677673227	3186.70952005382	3141.33365092936	1268.23178204513	41.6595418320672	37.9053895083663	45.2102516634993	42.1094040456315	2034.37033740287	1814.55477017789	966.96865633407	3146.77527291442
HIT 3739	2432.46340534791	4678.88067263452	3843.30560500955	47.8931907399958	47.585197865788	47.0263414761328	170.729899233909	37.0110602368556	94.5616837994229	47.4973332031172	50.6924961173096	39.6491886222392	39.1848097449032	36.9752068105165	66.236685966309	132.848592260978	938.038935462441	519.562576228363	39.1621877902368	9145.43515136698
HIT 3740	36.9320684892257	37.1272701941082	53.1906838928675	43.7235705309558	43.6659017159621	44.837228336641	35.9481368347926	34.9222758371737	48.0268975674617	51.1408959605826	42.1083937658199	35.5074805140431	37.992223139056	37.1178068685241	42.6490233482019	71.1216143058092	59.4411293230693	38.4820685353356	38.4322685981506	40.8086811771277
HIT 3741	38.0365891493959	36.488658476967	53.7796395454018	42.7857246536611	42.8234737698674	41.9442372676233	35.8486523615398	34.7936948720151	43.1890239800616	42.8339875117587	45.0938988173117	35.4601588535508	36.0754318121647	36.2721554477451	43.7482167810698	42.0591659117058	72.1805105365704	38.7570554436923	38.9275501807494	39.5268437812934
HIT 3745	204.074713638404	152.92792923376	57.8622618620783	44.1029441804745	181.374034965627	42.8875768547642	36.4786752674022	52.2333559493338	48.7684239848758	1400.1001252234	1339.90265387159	87.417376891581	41.7415590118793	36.573684826137	41.9778963502757	41.8038120768169	173.907145670023	38.452341148603	38.5947525244522	586.032745587489
HIT 3746	36.0585334996256	62.9039365293728	56.0280695915699	47.996227664114	42.7746438159153	40.4521929684926	35.3008396761543	35.4381252672059	47.9878682712546	41.7872467036964	223.201416471507	60.3927184625634	36.7773424841273	36.0978931477272	44.4060736565707	51.4054475657477	65.4870811354419	37.275727518745	38.1602777133782	94.8523614056074
HIT 3747	51.1287023521382	1338.31194093102	180.065788610985	50.4745013786149	677.596130787687	56.5498100475184	37.7435155914849	36.1890743849738	159.34952869124	95.219854601895	35093.0870424055	27080.111413944	39.2918562543776	35.2195545794929	50.5922812255017	45.9800665153094	86.0220529269762	56.2302417533217	37.8684773949563	3415.93835478983
HIT 3752	38.4321340344738	34.8790345841987	50.3458399225286	42.6387004395851	56.2979867228906	39.364604947756	37.1598105197318	34.8889773402982	44.7533264691111	42.7669863800976	45.0628356677471	35.4807230426503	35.6002966607434	37.8314042594144	43.4340749716328	40.1527428600032	72.390987989432	41.2008941199861	43.8974838403135	43.8838418987595
HIT 3753	37.7267938315915	36.4339214506044	61.4878341544379	44.5018490433177	45.5782193502079	43.9727441156264	38.1929146610364	35.9371309751749	47.0553993720977	39.1751772772544	56.4880256608841	44.2083314558975	37.5057221232504	34.9158568616378	48.3113174958	50.5815289405925	71.4839533305763	39.0951369458566	37.7965095296527	41.022190841999
HIT 3757	22219.1992729229	85670.4178540538	29339.7136382631	3502.725398406	879.587031091314	47.0380353603164	59803.8367861206	518.999431494226	2653.00636119102	266.712309776875	996.490894703833	13368.5160819975	44.8141335413541	59.457367978417	84.3428187471664	117.621888244115	36295.0103909188	5742.51958273807	56.1694062896256	52974.7888565174
HIT 3758	512.196401111995	3375.33353098505	877.331420354337	70.9907441517108	136.516955554748	44.1760159866181	15276.8366946436	44.7855994339193	371.585173428089	49.3437262830744	93.3438893009622	3190.50853811927	37.6565037910272	37.5956263767045	46.0649379466764	40.0289545719554	2221.36743088481	204.566397714693	38.3529045600209	4303.77128004504
HIT 3759	2191.60315824215	5210.07358824733	230.436264140776	56.5558397729268	45.9424749990005	44.1609909847625	171.834437020752	49.5938039342311	56.1588132524338	42.7138257283699	48.7526370222713	140.455612901422	38.1236693193506	37.426219925267	48.6819576811947	271.279367785163	960.18597566454	211.170561421652	38.1388037054532	5275.69512018269
HIT 376	39.7035916625126	39.5962392974477	69.5045035373542	48.532839258652	50.3973409613154	45.702625405923	40.5776364872956	77.1200472426999	48.6386266828577	46.0296642436819	62.1510707580762	34.8823336416927	39.3463457885186	37.5436657026337	81.2620719601667	42.0810345339107	245.245247830138	41.2176580191622	39.2519297502677	61.5971370384231
HIT 3763	332.574691062432	309.440593197772	194.870560329561	88.394139451677	103.737966225853	74.199110737855	168.669526361957	60.557683203205	166.218746909182	956.736774686257	97.033710167445	984.226350018441	49.8391389898785	39.7765405462358	64.5766968012865	52.1900357181422	182.427712359646	115.854005449686	66.2041317304863	238.652923112274
HIT 3765	265.242375623632	71.9480299680447	192.349138174496	44.2124392472626	46.2619536349333	41.4507898267983	37.9417173954996	35.7862152270778	48.4912461637229	41.264341834302	84.4509182098459	799.138589305448	36.4685635875431	40.5821116263587	58.0705519083796	108.798628187404	253.476103083362	85.9945617543076	47.1260526234295	40.5400671284927
HIT 3769	332.88375056337	8911.49550130714	1377.02264612183	45.1685896152354	49.8480366246078	45.1338570567878	38.474930308796	35.5775222323518	1282.98707929971	40.4328444358525	45.7848330946191	40.9881909178411	35.975518559312	36.7914972999594	44.867209124434	41.7367650821642	551.538130560346	250.928588092676	38.5790154812041	1310.33358805086
HIT 377	36.9151675274869	38.9317167527004	89.0978130770983	46.564067060849	46.1680960429712	42.4829565454187	36.7131387080252	36.6862770578515	44.3563893514166	41.2992850460003	51.2462669999102	39.7787254706917	39.8997843780994	36.2793572073268	46.4407617864418	93.2979052586312	217.389990698723	39.1083302668018	38.1203198383998	41.6949128082461
HIT 3770	296.179625924512	38.2720740312709	2928.98821971409	43.6247728086829	48.1385760137535	45.3625811004697	34.4359769822741	34.8758452639645	2211.10664804958	37.790354823195	47.3063202391715	42.8516326573401	36.7854385685928	37.0033489634417	44.7720109936087	48.3036571741023	501.533555879149	428.292949984654	38.8050097949133	2144.607647601
HIT 3771	186.63332757065	279.489802360147	1245.42650739002	44.2123754738239	46.3340475066816	42.4893032321654	35.1154705478782	41.7721956491638	1811.34594043049	39.6570129197115	44.6259939911612	41.6719746827488	36.4905370130991	37.2478204552804	48.3454854408762	45.5517214864014	513.066332111891	167.510261647916	39.3743874750359	1732.11425551799
HIT 3775	36.1928150758009	37.3199626968931	61.9551029759846	50.6074629863483	45.5412565074139	42.6320603019035	36.3474766418648	35.6860485018907	52.8800629262421	40.8304963424975	48.5645979481177	49.6116403702238	37.9992488929151	35.3722815364681	43.8116830790478	44.8213640477838	71.9684520834536	39.1626161775107	39.1668485059665	39.4888174320213
HIT 3776	38.8603832699164	38.0077766561225	53.5035859255243	47.7147643268297	48.0392563166021	43.7407361132776	35.6813257280616	35.0821817757859	49.0012959936652	51.9992425819539	46.8140161494547	35.8118319810147	39.6338166735448	36.4740681765895	43.8210759596523	43.1695377797633	74.2461088861413	39.07486093778	37.4427232113653	39.4796809384319
HIT 3777	37.2247534317092	37.7905560038478	55.3615803891824	48.3096903422865	49.2346602671109	41.5892587520276	37.1615870646689	35.8067306734638	48.1720443374485	40.7712909890374	45.9003242179808	46.9355556449769	39.5158155409336	35.7065330409862	45.3848716719154	42.4012165755693	71.400052816535	38.7251350204283	38.3195739795296	40.8329742791861
HIT 3787	201.544456845352	21620.8321017026	261.673438769316	45.7208193166692	50.7614997889537	52.1172227841004	38.6530965498455	34.9826690948083	229.399907689852	39.9336541062869	46.3533441506807	40.2784401051163	38.3739773248308	37.2136588331789	42.1956216073832	43.5801662463807	653.608953821742	98.1650652961384	40.1805697683815	208.439689803379
HIT 3788	478.595675923891	100474.673173442	452.81605010407	43.2787791051354	47.2396158174851	47.3598201674621	42.9067134138166	35.8583758155411	47.7519298401176	39.2296345892104	46.8051879057789	53.7948310791993	36.3486948499646	37.042565601656	45.4274160928912	41.0722986141467	22858.7897070183	596.646759772517	38.4284336511165	40.0993255549642
HIT 3789	271.174065382158	36746.9011430436	133.073250174642	44.1250556972975	44.5532139090681	42.2029837978388	37.8305775754352	35.7120675174587	56.0418172281669	38.0795343527504	45.7839706591437	44.9740899562708	37.1306068814725	35.8281354174149	47.3029973674553	43.5014303101833	6287.54583769979	153.123871564893	38.0100180010024	49.053082975367
HIT 379	39.1998021797506	36.7841843889536	67.2031913070471	45.7632488402873	43.8495147307028	50.2170277449177	37.8418835026713	35.7002837621931	47.9649042330373	40.1141063150336	45.7155859632325	39.0582022717323	37.4980820672568	38.2331818018446	52.6073917189352	94.3981625882615	76.9293444476098	43.4495899433749	40.4017792960975	42.263772635917
HIT 3793	740.491432170708	78.8202428280231	1345.49368804682	70.2178843457569	46.8603749499768	50.3333374345708	38.4730494694899	38.3470329999914	90.305983344122	60.2598874462338	214.250422212741	39.4988938039671	38.7427616171084	51.2994141145208	47.6742981227446	48.7836363913877	68.5771840448127	55.9552762238857	39.6037550351185	106.335678588473
HIT 3794	3021.80574030379	9945.16870590123	1680.00671135725	2592.59392125589	1244.98578920858	2986.97082099263	5930.92796250991	5253.32707522899	2676.4344078664	2813.92734850764	1894.48446476181	1898.19360446961	518.559770904228	797.210261377588	582.385446241941	434.263272117534	1205.79508625713	680.793611655623	586.887943071887	2374.45733832605
HIT 3795	2327.2238695305	3480.92153091988	2571.22111129609	2842.45280232286	698.19422774889	543.703068706962	1477.73652887546	10582.4746063332	4744.44601921744	1874.71166031275	3240.66937871418	1088.46496084271	150.617573957464	86.2750717988907	294.669542458246	115.974747220832	1493.36614458155	748.530393322789	243.540066472158	1901.0330808486
HIT 3799	37.7873224043904	60.2564387307902	55.3409946391603	63.7417115921452	46.2888436124771	43.9106367401012	37.1506084108856	35.6765013723507	44.7668024789349	41.1341532456755	45.7261531110627	1002.60257091271	37.1661949193815	36.4460597691328	46.4039713598596	219.148858034293	80.6464389133021	38.6246921708192	106.587295347404	41.5507597063217
HIT 38	430.207192092861	214.305609180141	529.847806319877	308.083889987442	66.1825089642599	43.1484294254052	66.5651595209023	38.1850570355889	50378.7063611705	42.1955066722154	197.244637247034	4597.57522731677	39.7626096257705	49.1624857266001	50.2112085994412	234.186634804601	316.036607685495	46.5400334441144	3221.02376887826	339.693694388001
HIT 380	34.9723579099923	38.6047783569804	55.7932659125672	42.9249536921628	45.5347125719023	40.3377473112437	35.0081596668423	35.0382553087507	46.4665036195584	47.1864794035214	46.6362181976939	36.5893820646349	37.3552397680837	34.3309121507865	42.5414907406936	40.5137013963206	63.8014934630418	48.9292171244225	38.6250526066935	43.9690436100388
HIT 3800	36.2306042851419	36.7867942921587	54.8455308776814	45.3936249263177	43.7179831947788	47.5148074337354	37.5148029619153	36.1137727157275	47.8552749330305	41.6125320085518	44.3196743573829	36.5424912169183	36.5059449082792	35.6797002724113	42.6729268645556	126.360149732821	101.918331444558	60.9071126186275	35.0881168531537	40.7220198445788
HIT 3801	37.8468876167402	37.860310611523	62.369320064771	47.0374917137589	47.1402353308483	42.0243993474033	37.9288884438203	36.0667186340234	44.9540023468813	40.2121988296453	45.9829726481521	35.4866869932263	36.2637910638195	36.0203437839975	45.6504638318524	40.5982403550338	79.1603589578078	38.9850736829218	38.1751768816765	40.4149364798999
HIT 3805	41.6323040571991	38.0632171960337	57.5400600085833	48.6388115469739	48.9587040771392	49.9825163058795	38.0582010925837	35.5649653333053	47.2411814306641	58.3616959746744	47.6198108554287	38.8393578348644	38.4468638810964	36.9780014491755	42.2064993222757	84.5224496972283	63.5361402432043	38.9214689052376	39.8742094760523	57.6273630760474
HIT 3806	36.8531439502064	38.2783019707034	54.5641644269775	45.6039928898142	46.3019262741286	43.4480748922029	36.2931596742636	36.6589719236216	44.885514944589	40.3443782453396	45.9062653519479	34.9063805495239	36.4919014419423	35.2136503895435	42.8177243788405	45.5023111471791	69.2538166736443	39.1306677483425	38.926080898984	40.7676587152669
HIT 3807	38.2861359248515	39.9424626124066	52.9826431847977	46.8695694653375	45.6387177421718	42.9444304340247	37.8259814432887	35.3831925313195	48.0197029558613	41.5173811115561	45.7877233165661	38.0412402821363	37.8977870418491	35.8489480624614	41.696734204171	41.0895555626612	74.8603392539565	38.3026350124018	41.2979200599035	44.4158822982713
HIT 381	35.8223888663143	36.9879734448108	55.9231795285207	44.2706860358195	46.5427970702454	41.3007145509782	37.898801954855	34.6819128354827	45.3234642773115	38.7820396036579	44.0689069287344	34.1095884009967	35.9482666200333	34.7506288702216	41.8698115826682	60.5448932972854	76.6838448939611	38.3129759183873	38.5086141897155	40.9842626643824
HIT 3811	1795.43510359522	16321.2407484594	2406.96616681336	44.5153388749859	44.9767824688578	40.8545742500819	36.1811099971471	35.8917959168959	50.7129581216807	41.9377189397047	55.7219851425958	58.4710137841238	37.3268504362668	36.1089395257718	41.9580359246951	42.4424980150918	165.526421150007	9935.61782695617	39.0370630151138	481.006984503145
HIT 3812	38.6562677734372	147.09724040297	67.6074924116826	48.2044524460357	58.0880462851764	41.5381966447144	36.1269128324009	34.6578575207759	54.0106427751028	38.8063693433793	52.6186884410965	34.0529370602974	39.6534973330739	35.8857176200838	42.9421401514547	55.2052357597399	75.1808653618934	107.53986418873	38.5833654835878	40.1571115145315
HIT 3813	58.1482726717094	2877.50252027065	438.630324298269	43.7802173950737	45.6164585399769	42.2391099054848	35.1357200846999	35.6717435964217	48.6436272508869	39.0284985475189	46.7260670653568	35.8717285113585	37.0049793637102	35.1803290889064	46.5290433282377	46.4385369264517	83.6568723458338	1724.73822195966	37.3361465931615	89.9372284782862
HIT 3818	40.0718493282674	112.757944725541	59.3943519192744	43.4721366124741	43.4315498231863	42.1380067015734	36.9241451995831	35.2878873026627	47.6120252305997	37.4780217383144	44.8016854671758	39.1055085166623	36.9298959662544	35.3088845127956	45.4405105102083	51.382203325581	109.884016455821	39.7945234366199	39.6516880018452	106.817170430442
HIT 3819	152.343960932373	1578.52772887092	476.214663156436	46.5386968110876	44.4262416358755	43.4364358971217	37.2444273270188	34.8515576991489	55.9418964471203	41.0807609848306	136.183166504819	109.62459266594	36.985826710556	35.6643105246538	43.3295175116933	65.2755612888355	3500.59475481741	107.21779819377	38.5966223678579	1762.67964301614
HIT 382	83.1431360931175	71.2555996700393	177.309226573237	168.843443601798	166.780991235349	51.8769311937468	131.815324097546	219.577175345387	59.9755961849132	139.171842488192	91.1148539612837	47.5594662957136	52.527754263158	44.8503023776167	350.179409179886	51.2078121783781	149.823884395619	55.3593760242793	43.1799054516745	177.453029175187
HIT 3823	987.179406439266	10606.3243368079	2189.31024214341	45.6729682469297	45.746301961824	42.5363327623422	37.2672241654392	35.3438479879565	84.9672684901963	40.5458033475981	57.3278409019647	34.7862152929826	36.2881353491743	35.363566931237	42.6436204437347	44.197080846589	89.7709988200368	75.8449353093467	39.0372863365919	464.893371194063
HIT 3824	2584.74764624346	24740.325614399	4612.26122553235	48.4700080873394	41.3478508098706	42.5728056548592	37.1344464005103	35.581083775741	91.0633964443911	38.6208951431573	69.9625142937101	34.2679031411248	38.4566702421785	37.7064467321299	38.592126687858	56.8271838845918	119.348310965778	129.447018126987	38.2942844090365	624.280806034483
HIT 3825	5685.74645675099	28950.8876979491	17730.5732630798	53.520695439523	44.7638033627703	52.4307295883484	38.0483150314431	36.2070244156119	103.204667325832	38.3562711533798	192.039100725018	33.5397502578154	36.9408018266911	34.9935419673682	47.7121276605903	58.8554370142378	218.006384249356	236.461978482207	36.7966065666125	1012.52003539147
HIT 3829	41.2032971485703	5085.29764522776	331.390013897243	47.1224413279238	42.1943615527701	41.251146680153	37.7712906465026	37.3769627761264	47.4697038287105	40.9276174741809	47.381349405943	36.275711009832	38.42108610971	35.8947598528079	49.2917556166118	45.4398176559084	75.0057697699045	786.832374024093	40.5420090560668	770.160363894293
HIT 383	38.0654972606029	37.1239358438112	52.6065343343541	48.8047751153344	46.7315760220945	43.4447299536387	36.3183913498685	34.9508930331105	44.3000280787757	39.383224999303	43.2626719817587	35.3178899071654	36.9057579690188	35.0335473289896	42.6186795906837	39.3772511525741	70.2342307368664	37.9206239830457	38.4805090666304	39.989396125705
HIT 3830	63.0795180448149	1335.41755843862	273.38910919116	58.5023219539696	46.4473683631266	41.5535420796778	52.2774980709491	37.8638397090139	67.4367595335886	76.7203614756908	51.399901285743	39.6077306671693	38.3718553865752	35.4346433909206	44.7986966775911	41.7457179519567	80.7980355211471	389.025947776534	38.5523098830514	184.748520868462
HIT 3831	39.7973607414432	827.181015273429	706.506530071707	47.8194427496581	45.0218228807643	40.8294085872163	38.4015352036865	35.6990969267333	55.3476378741956	41.4091380389289	47.7825038715227	38.1706932989473	36.8735262676403	35.9893705234121	54.5764522452774	191.746361646987	69.626516473986	94.0547154499149	42.9112636687107	288.917878543196
HIT 3836	63.8168433822413	36.6881678998244	92.4212577261017	46.3075745757725	59.0420435720094	44.5923594911104	37.1852448342411	35.1424926337006	49.4082022753574	42.2105810293161	44.6760505044329	35.3806943252699	37.333874452253	35.078047353327	43.6450930102969	44.1912996060375	64.2537093646011	39.3787160504303	38.228431941679	51.5534729519239
HIT 3837	11557.8971910177	214.880227593282	13365.5520600353	1224.99615725573	5460.35648237964	134.807278379875	433.430243741371	47.1627829419194	985.382124596127	282.057163871412	488.824016145519	124.11684779675	55.367732332912	58.4292184772933	107.405948404045	48.7607929143668	172.267799158335	70.2908593136566	129.410870385373	3561.4791871141
HIT 384	42.3070317859498	55.6287041471773	60.5015069278211	53.5232841540532	49.9493725020306	51.6122320058457	48.1308629499487	55.6479347220905	60.836998282714	54.5986447366925	53.2395245638749	42.8959273687057	38.8203794688355	39.645883038523	66.3049570529351	56.2326754597081	89.4552070670463	41.713189073567	40.4776423616864	88.7467648472771
HIT 3847	1116.59647322335	1507.79031512944	232.017906443685	43.7603075734784	50.1765000450162	43.7804046276991	36.3747201593411	34.7870323479928	598.286386906346	41.7672467759206	43.5241250275368	37.5218570398966	36.5478088387799	36.9112210036244	43.2724623813756	40.7824385842531	336.064216479194	99.2810475902587	38.2026595359616	347.777558540969
HIT 3849	34311.6853345158	10108.5680445595	4174.23869860204	48.1529455833344	47.9303775879383	39.5407351011766	41.6714467595647	35.3760706316595	4700.89979326249	43.147257833151	47.1619831136684	43.4530681872322	36.9653386863791	36.809093183571	61.0056659863268	40.84224551254	4910.03034488438	900.98105769034	39.2435816119152	2701.83289228653
HIT 3853	3952.45355996768	32828.5522363147	5018.19082738904	43.7646100818094	51.9991137425765	42.8968363231674	38.7611827127523	35.5005349149626	85.1754359239102	40.13971302137	48.1776808595971	35.8323546757749	38.59430257792	37.3394340417961	43.4752080308702	51.1092276443165	8483.22527178064	122.837822177214	43.643964040422	75.1587751387025
HIT 3855	5415.07259373858	26195.7763600411	6747.60540558408	44.2429424639218	44.5869575403385	47.6231745448475	38.3982222771278	35.2890652762973	44.4665830795679	40.0304037920078	44.9551072076936	35.6775007312812	38.0179771198744	35.0360059754489	45.1110591545218	37.0793573480533	14759.4254692246	37.8943105720748	37.5362258061697	40.6408329765113
HIT 3865	62.7101830745892	5152.62524177203	58.1193948468717	45.9313246562436	45.8072929289794	46.9551161499995	36.7959525929615	37.2942348205581	50.4749969571796	41.5795179623534	47.5859150583489	36.9713398309551	37.2109474272093	35.9155783224706	43.6300585129123	56.447599551995	69.9087654623939	171.558228829215	38.1513410870854	942.170687679471
HIT 3867	152.983326003851	10339.8376760131	89.0269155201975	82.6633078133329	66.1347015908099	47.4790437558207	52.0189243854059	37.0726755450475	54.2380946859241	55.4172193686963	56.2080885154121	39.1382016653894	40.3320561634208	38.4754493972558	65.9047343121202	81.7097631484522	81.2291659153112	707.423311544321	41.4868472904075	1532.3714428392
HIT 3872	37.694663653629	35.5748261525001	56.9051694869517	43.9818396528721	44.9022294943656	40.5800666450596	36.2601965512136	35.4830353736138	43.268883577052	41.0729746106225	45.1088084656578	36.0105991188805	37.2913581092977	36.2114374616903	40.7776923436376	40.6739824018736	75.9633667620921	38.1498598653958	39.7168982217308	701.652772177973
HIT 3878	36.5044893531756	35.1129287411328	1760.42603193615	43.5938856994507	43.8769154778439	41.1559116088221	38.284747465302	36.1496551529758	46.3757835806329	40.8756511504	46.1697721561256	35.223878173706	37.2404116965896	36.2425391296618	44.3132698377589	44.6483901464897	70.8432882469089	39.7406799559859	39.1375583608365	39.6502756113452
HIT 3879	39.1770173449809	58.1739751582359	35527.9639066724	43.4138067992538	46.0701590373482	42.3458819912794	66.1080121268201	37.5214103854998	55.180415108073	43.4016769548282	227.746855249773	517.345273353562	38.6981615103795	35.5002472668494	51.3695042168807	39.8462262882425	123.474194978606	38.5391160668582	40.8653830042776	73.4472695108027
HIT 3883	15745.0337459396	49707.8093749633	24373.2529771764	61.6214243964094	21098.0054214808	44.7446026191756	190.728190331901	37.8923166156999	88.9873232368175	81.266857507227	2587.30622139106	98.00665535191	83.8965171384624	69.9865841200557	86.1289369916377	42.7177024200739	27913.2443906462	2213.06417607615	40.1054852675716	72333.7523717057
HIT 3884	187.371036132886	8152.33961468335	1613.33985415715	44.4115696969779	1282.54230899111	41.1967549429878	62.8817397322444	35.8591769986108	93.5248755910499	42.837009463938	137.703699155011	44.7795618556655	38.0934505421145	37.5965444531258	43.717210035023	40.4564370303442	2059.01098861299	176.511122976769	37.6536636852988	12300.3843563471
HIT 3885	1780.96118711984	1438.04649450667	546.469475741097	45.0412105513792	509.224562967584	40.6261011016416	41.4219117643507	36.2867769340655	57.3851841512621	39.0317064175395	123.283381079891	37.9467424304661	36.8049088850592	36.9927840128222	44.0592400186088	39.2877160664177	609.134511173267	77.5765439873247	38.2389664104935	3142.22116970449
HIT 3889	119.883415224499	18720.1242832742	153.423318747349	81.0704703425033	68.3402060335387	50.2499933112764	64.9738117361343	48.2003794716078	4602.46664289997	336.853179999946	1286.36298123674	419.052141094146	40.6835680378533	48.3758739990436	49.8842156634891	90.9516847656113	89.563130817892	69.7976424778869	99.744754040832	175.983769318819
HIT 3890	38.698663594513	34.596205001908	59.6100886750242	46.5148253059031	51.8093255505626	43.7043678615673	36.5223102743146	38.9153782840025	45.3407784169859	39.3323476282141	43.394178615591	35.7256764629927	37.8533219139537	38.1858824852908	43.4955630881222	40.4111812633935	69.8531528577046	40.0000036479056	39.2155921049784	44.2673018301503
HIT 3891	57.4151183596055	150.405514377545	83.9685738295329	55.1570172421157	49.8146540658525	46.6733065675733	41.4093825452369	37.4618311638676	805.800171890214	107.139279020809	62.4116518300354	83.2954595624593	38.812530682743	38.5600183467461	59.4542426900174	48.4711872004656	92.4094320291488	43.0385150716143	45.867278078455	119.793961844063
HIT 39	3546.53848448979	2780.72582372056	10564.9451341074	1268.79504603924	158.288191751031	49.5650915901403	192.473362497204	46.8260504620207	79902.8310476665	4133.23009908997	2447.6688999043	27713.998941638	52.6876222009831	147.15293007703	95.2179985905558	43.2775552757592	2228.06443643784	121.330530539953	41840.3202649236	2539.33109552203
HIT 390	39.5207477945601	35.961830086703	85.9144956769837	47.2330572310723	47.2706381068372	43.9523778191568	47.0120041512459	131.801117622415	46.2270154487308	49.6627512143045	49.8088814189096	46.4132977724592	38.7282663312972	34.9496468159759	52.325145738355	41.111384635194	79.3417380687172	48.8249072229796	37.4463471338285	90.4891727932532
HIT 3901	73.8615201100316	606.110820035527	129.301300649673	43.841695526362	55.1827144597267	46.2343369467012	47.9449368268486	35.5981111782546	46.7905253342449	38.8908703174355	46.9339586385402	67.3865273318942	35.6646639839579	35.1763444801066	43.0176153066873	40.1688507140689	73.3496746822873	42.8429971104195	37.9641200868434	135.812485456123
HIT 3902	85.7502512382247	551.408380512762	211.022993587875	45.0305361813578	64.8701869171175	45.335726640089	52.6968227072161	35.1830467790555	52.6482978200114	39.7624052198475	51.3852237111863	71.5679302169218	36.9535798395858	35.4776230674277	40.8368614027086	54.9191608266073	74.6836291686432	40.5446297994286	37.12105912742	53.2914317807832
HIT 3903	2407.50690675519	9186.49083141826	1701.82908772988	45.3751359293404	503.386788472498	46.550303017395	136.116175298451	35.3383994631856	46.2061140912487	39.31407444977	180.886438022013	310.508508757835	36.4698958605313	40.9481263754887	50.2136215994359	42.4092162386396	233.214519712348	114.634096701253	38.4998226231178	157.892545224288
HIT 3907	6859.66196969627	1555.75037699849	8997.92102567135	2759.54437373833	3023.88057553581	48.7280131125203	1048.05831494054	93.1059223561821	30604.7326481123	15221.0010416502	2113.03446821904	46877.3770470585	50.4889495344957	218.885136587216	56.8768600131243	62.7020957595392	222.430338175811	89.0492497481854	31645.6209515179	9935.33851294336
HIT 3908	39.2799005287353	36.5056899185193	55.9074983921933	44.8166083364202	46.651483523907	39.2866429131025	35.1088253991621	35.4662603064807	59.1924400071613	40.3102811915006	45.6134240658715	35.8895032126334	35.994999662438	37.2375769764002	42.1297592856645	56.4066595590813	69.6662123876399	36.6212472567113	35.731670668586	42.7916001582012
HIT 3909	734.615382925984	182.529421810677	379.694177226452	276.173791042458	155.796202493663	43.7346437801316	57.4866889507203	36.7458451153665	4447.04911601032	4542.06868810521	137.611325325452	8974.80583909367	39.9088161184072	48.5051139636923	48.3385756006605	60.7226991134435	110.88839113638	42.710422543031	601.024055141832	949.297276838694
HIT 391	47.2135944180346	4713.44977413077	74.7229600300194	48.4065238091015	47.7460951424873	1036.71674622122	38.5803087405188	46.7911819477971	49.7699017719877	44.3175319714789	61.9345635773751	38.6462007712082	37.0688240265986	41.1925176617952	58.7600261629689	43.6188526567275	81.176467016136	43.1024714489422	41.068856916156	58.8411436369803
HIT 3913	19184.3046612991	71858.6230887186	31494.9344384606	48.3966227425203	51.8932746285891	46.7782645708116	12603.2359947064	47.4462829695428	861.251860159619	62.2220109708063	1352.80328592553	702.040940992022	43.4812508989644	50.666970057795	60.2524170257945	158.115478812752	4847.67264547911	5069.00939540892	46.4897734692621	38257.5702265729
HIT 3914	1640.60227699601	4446.72525405573	761.696382786304	43.5856069808539	45.0554544175197	43.8801959614673	1899.05023750149	40.5316727531284	78.866459948417	39.4744447955931	93.6659243458118	98.5344643044389	37.255703145751	38.6274263187452	41.0251526872862	41.7139774875485	743.337928837402	260.138251381687	38.1001892708982	2737.92516791678
HIT 3915	4586.66576124942	9343.47465671638	1784.16782893884	43.0804908973698	46.3227461149882	44.6366187365555	3137.14873982511	35.7561991205461	77.9582072629109	40.176346142728	194.186200658592	102.871759566496	38.6791092795004	36.1272211858801	44.2562100123198	48.5052617756928	892.618822827749	662.142614425943	39.0950177337363	8183.15397548328
HIT 3918	97.9554375421736	506.265656716611	321.294265088876	52.9107598473097	47.7332617782484	41.6116877226119	262.011412460167	35.5654396968959	81.7557517642459	41.7188501220246	50.3096383931054	54.3893274131862	36.4032904564694	36.187910195025	42.1766586012789	44.7172182718104	111.90951818583	49.0072569114056	37.6213042531359	346.831241542305
